,Unnamed: 0,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_excess_noise,visibility_periods_used,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_bp_rp_excess_factor,g_mag_error,labels,is_core,distance_pc,PMemb,gmm_label,estimated_mass,galactic_xyz_pc,relpos_cluster,r_cluster,radius,x_pc,y_pc,z_pc,proper_motion_scalar,lambd_av,lambd_av_rad
220,16315,342969738635768192,29.517212253529586,0.03823274,38.39382680205564,0.039299835,0.5053710829039023,0.046703067,10.82094,4.056762,-0.550729042484356,0.052688327,-4.0192058536731565,0.060584474,0.17994466,0.1071891,-0.072571345,0.007998588,-0.022792097,-0.017232602,0.009268341,0.09022307,0.34095666,0.33252057,0.0,14,1.023046,1882.0511,16.211498,139.69571,16.522808,250.88846,15.720486,0.8023224,43.16201106637481,,1.2060677,0.00057688984,0,False,1978.7440038197687,0.8113827253179555,1,1.0325832528598706,[-1336.03685379  1244.93311636  -761.95465335],[-906.03685379 8105.93311636 3050.04534665],8708.032561023372,475.26467796730685,5939.177209398607,3362.5804990554157,5408.2397826442275,4.056762030540651,41.397714319901446,0.7225264176822853
221,16397,342971177448246016,29.628735701827488,0.025099244,38.478101925858034,0.021992488,0.3743382453524193,0.02832325,13.216641,3.5623665,-2.5415210384633617,0.03397297,-2.496222463275708,0.03246594,-0.008185871,0.031284172,-0.0016739537,-0.07566399,-0.08205399,-0.089749776,-0.03611825,0.053429898,0.28254244,0.18069626,0.07833634,12,1.086831,3302.049,14.898251,362.90182,15.210127,634.4411,14.4198265,0.79030037,50.94605587703987,,1.198156,0.00032880678,0,False,2671.38079641997,0.9961635417629032,1,1.4515885282040115,[-1807.00470398  1679.92443054 -1024.14025747],[-1377.00470398  8540.92443054  2787.85974253],9089.317577626864,856.5496945707982,6185.159061656499,3517.7636826638886,5655.5141306424275,3.5623665975183023,41.521852761758645,0.7246930422209891
222,16404,342971284823982592,29.650979837258525,0.02539856,38.473560100028095,0.022658302,0.3607269485176422,0.028850272,12.503416,1.5728086,-1.0431076950762672,0.034743186,-1.177137738363922,0.03308821,0.003513889,0.014084014,0.011319475,-0.08674181,-0.10229669,-0.09975744,-0.034985833,0.06660547,0.2663578,0.18372639,0.06251433,12,1.0573896,2167.063,14.960034,393.268,15.122148,798.828,14.679013,0.4431343,23.32877232310833,,1.1699133,0.0005010174,0,False,2772.179910897599,0.974319067150445,1,1.475425850562443,[-1875.78745753  1742.68144307 -1062.76256075],[-1445.78745753  8603.68144307  2749.23743925],9147.236863858165,914.4689808020994,6223.589546874033,3542.8192155275974,5690.984747972397,1.57280860838433,41.537670495299594,0.7249691137514818
223,16456,342972143817439744,29.551492673506537,0.04826361,38.50593062647052,0.042300712,0.7810686772557563,0.05637014,13.856071,6.231901,-1.3031609594833622,0.06652309,-6.0941252438318205,0.06573614,0.037337493,0.014889983,0.0066339914,-0.073338725,-0.021979628,-0.08123038,0.008474483,0.12543423,0.3849784,0.249504,0.0,12,0.9232408,1633.0579,16.352833,201.58104,16.790062,172.8964,15.749531,1.0405312,42.78870080813697,,1.218541,0.00066484854,0,False,1280.297148150208,0.8512585373183661,1,0.8604784645901264,[-865.09326115  806.26208435 -490.62805507],[-435.09326115 7667.26208435 3321.37194493],8367.061946259264,134.29406320319868,5695.833845027217,3229.3086861567863,5209.296289509233,6.23190107221142,41.47198866627106,0.7238227495762019
224,16613,342974789517292800,29.424012003820643,0.012121525,38.53457902367353,0.012718388,0.5970045628313634,0.013941152,42.82319,3.3197253,-2.798031150949644,0.015912013,-1.786504228472534,0.017571878,0.118244976,0.17923148,0.13260849,0.08739614,0.15136333,0.10264444,0.40513876,-0.04561097,0.092332006,0.23088712,0.06886119,12,1.0432453,4198.7446,11.908556,917.8026,12.488918,2703.756,11.191264,1.2976542,-56.024895,0.43667552,1.2398816,0.0002585859,0,True,1675.0290739108996,0.9986186449942926,1,2.063683651375114,[-1129.74226552  1057.06053613  -641.89394365],[-699.74226552 7918.06053613 3170.10605635],8557.73885441892,324.97097136285447,5830.64940615579,3288.6222418235607,5331.358696759181,,,
225,16614,342974789517293312,29.424946082796936,0.057342093,38.52566889025694,0.061236233,0.7961004282983495,0.06614977,12.034818,6.077547,-4.689005692296139,0.082366824,-3.86649796966271,0.0917898,0.15108028,0.044352036,0.02107482,0.05561484,0.08946429,0.08770505,0.3450062,-0.091529004,0.1360315,0.27352348,0.0,13,0.9663032,1168.5328,16.831121,123.18006,17.439787,220.05594,16.089256,1.3505306,41.07441276473926,,1.2476027,0.00092914473,0,False,1256.122926773802,0.9999658294306144,1,0.7837093700398088,[-847.20213617  792.60298316 -481.53282206],[-417.20213617 7653.60298316 3330.46717794],8357.254804638485,124.48692158242011,5694.706275822865,3212.0695207824283,5205.443083486483,6.077547279272409,41.3794990502509,0.7222085012527447
226,16674,342975987811615104,29.555052217047184,0.016570566,38.59068917684756,0.015355983,0.4714880422866939,0.022295758,21.146984,2.9412594,-0.6035928717792982,0.021655463,-2.8786599257232446,0.025870567,0.08187532,0.08482804,-0.04232144,-0.078382775,-0.12082875,-0.1721806,-0.17206238,0.21537337,0.5345642,0.3955936,0.09212644,11,1.2584065,4826.934,12.6449995,1225.6079,13.211064,2103.4639,11.938414,1.2726507,-79.310295,2.1779203,1.2375191,0.00022493287,0,False,2120.9445634083295,0.8817504070010099,1,2.0547139035191724,[-1433.44349428  1337.01303044  -809.96404006],[-1003.44349428  8198.01303044  3002.03595994],8787.863016584068,555.0951335280024,5975.034098498369,3388.0945412741603,5481.452298380062,,,
227,16731,342976988540544000,29.51040362507172,0.049249597,38.61374507745373,0.03654152,0.7760852363296381,0.053249136,14.574607,4.491451,-1.741740729738095,0.050292674,-4.139984109769104,0.053114895,-0.15428802,0.35704413,-0.36563826,0.21380964,-0.048289496,0.15105645,-0.09382035,-0.0054687583,0.38560668,0.121983945,0.145206,11,1.117623,2134.2112,15.558682,350.99725,15.936088,450.8623,15.0157,0.92038727,31.02298209008514,,1.2063522,0.0005087295,0,True,1288.5182621554925,0.9754802291674588,1,0.9754222203343184,[-870.31317806  812.99279314 -491.80992498],[-440.31317806 7673.99279314 3320.19007502],8373.0342898078,140.2664067517344,5693.66864087654,3222.687639128315,5225.334918146957,4.491450678652641,41.48452172355706,0.7240414926911836
228,16775,342977916254581632,30.28307765298488,0.0199014,38.0098596074924,0.023063114,0.901485612716614,0.024208434,37.238495,1.4066702,-1.1242747801516964,0.027270984,-0.8454154487548341,0.035315175,0.22818844,0.12960021,-0.030900741,0.12612298,-0.11294609,0.15312554,0.26590198,0.039971333,0.17217234,0.41198948,0.058487896,14,1.0720588,3264.0095,14.669917,491.65643,15.0613985,892.7385,14.109537,0.9518614,8.257866779925946,,1.2109647,0.0003326388,0,False,1109.2800438450863,0.9964657482660938,1,1.0707974058315781,[-756.87738943  687.12996907 -430.68693809],[-326.87738943 7548.12996907 3381.31306191],8277.342138654467,44.57425559840158,5631.82805495194,3288.743634183094,5097.163029413649,1.4066702038070198,41.8495834385746,0.7304130215912169
229,16836,342978672168826240,30.17708930067117,0.050940447,38.00984061686596,0.049716286,0.730202927539263,0.058568466,12.46751,6.6665554,-1.2585853294506717,0.06578693,-6.546672694239232,0.072461985,0.13555498,-0.0073135747,-0.16318323,-0.046799816,-0.13202779,-0.019204583,-0.0075013177,0.051050067,0.21548934,0.31530145,0.0,14,0.9457357,1212.8054,16.644314,135.17786,17.121567,152.23428,16.013954,1.1076126,48.4601382566217,,1.2195096,0.000895227,0,False,1369.4823209897772,0.9051849080785436,1,0.8280391892101988,[-932.96585932  849.57257973 -532.24333214],[-502.96585932 7710.57257973 3279.75666786],8394.206809658777,161.43892660271194,5717.502977667868,3324.6062247579425,5169.125759157114,6.666555362179634,41.764863871102406,0.7289343861979616
230,16995,342981420947882752,30.31194534276123,0.01586129,38.156284282060255,0.016971303,0.3242709265088212,0.0191575,16.92658,3.024428,-2.5276437961146545,0.021503743,-1.6607769992027803,0.025997208,0.12946425,-0.076342344,0.033829596,-0.04878523,-0.15438555,0.02254021,0.15792637,-0.12653102,0.1257533,0.30490762,0.120892756,12,1.3011376,2866.676,11.567805,721.284,12.358415,1665.8019,10.703923,1.6544914,-79.86672,0.25304434,1.2828755,0.00037874392,0,False,3083.8410669937034,0.9989105508802644,1,2.0064335542736633,[-2105.6656962   1913.12389596 -1190.0439744 ],[-1675.6656962   8774.12389596  2621.9560256 ],9309.552033654298,1076.7841505982324,6319.601361922813,3694.644531083208,5751.521492843189,,,
231,17021,342981901984227712,30.1693205603716,0.026465029,38.08493986029046,0.026625957,0.5073847597879861,0.031214707,16.254671,4.241174,-3.982034421191595,0.034707323,-1.4597814063987844,0.038283538,0.13681704,0.06207708,-0.096324496,-0.028077865,-0.14109114,-0.03792128,-0.05552105,0.04116886,0.24433786,0.28720236,0.0,14,0.991555,2823.662,15.418246,472.3667,15.756464,377.4643,14.909188,0.84727573,44.32997180696876,,1.2038283,0.0003845135,0,False,1970.8908884410644,0.9999610409201988,1,1.1716318137514767,[-1342.73480411  1223.99131895  -763.75348845],[-912.73480411 8084.99131895 3048.24651155],8688.611871025008,455.8439879689431,5912.428038073531,3436.8783567163255,5359.38784760476,4.24117435223103,41.789639528380334,0.7293668029918071
232,17043,342982314301086592,30.183469808321924,0.044458188,38.10234151462016,0.045222566,0.6542415001219891,0.05262667,12.431748,3.2047062,-2.4627415086415034,0.058396306,-2.050620947145963,0.06506166,0.15164487,0.04262924,-0.09567504,-0.05263731,-0.13627496,-0.05181274,-0.053691436,0.009613807,0.23650426,0.2968038,0.17158696,14,1.1069255,1633.1841,16.280308,157.49545,16.78048,408.30185,15.628118,1.1523619,25.960729251801276,,1.2250265,0.00066479715,0,True,1528.4875689077217,0.9992240563455744,1,0.9115641312967515,[-1041.58641234   949.27017053  -591.82610392],[-611.58641234 7810.27017053 3220.17389608],8470.175794954752,237.4079118986865,5761.587106119092,3351.0988189574578,5226.674728890398,3.204706227918502,41.80812505721162,0.7296894363338854
233,17077,342982894119112832,30.12231126056984,0.057187807,38.10398805466827,0.0565791,0.7055472225081091,0.066490136,10.611307,2.6238005,-2.475878175176943,0.07466195,-0.868537175086015,0.083049215,0.14354609,0.08906612,-0.09165234,-0.025200186,-0.033379328,-0.034034844,-0.01630023,0.0211704,0.24437149,0.29472086,0.048702687,14,1.0692236,1193.7684,16.931528,125.62464,17.3384,241.00673,16.356709,0.98169136,19.742689830808473,,1.2132897,0.00090950314,0,False,1417.3395743025644,0.9995714501915356,1,0.8773914542426734,[-964.98169538  881.01369997 -549.06889999],[-534.98169538 7742.01369997 3262.93110001],8418.533180335564,185.76529727949855,5729.881564629851,3324.4778463665334,5194.99809554767,2.623800595095577,41.75995766771582,0.7288487567950931
234,17136,342983723050353152,30.14134004022089,0.011354175,38.17564332817261,0.010881856,0.3640830260852534,0.0127591835,28.534979,2.8622282,-2.514186240453564,0.014765275,-1.367924399171299,0.015920758,0.07115201,0.023061397,-0.052952792,-0.027515193,-0.039275903,-0.010995068,0.030134775,-0.026238414,0.16124517,0.25704825,0.068719864,13,1.2009755,5529.9727,12.32865,1377.0052,12.874763,2338.3135,11.633186,1.2415762,-24.145626,0.7252958,1.237281,0.00019633662,0,False,2746.626259269337,0.9988759335933868,1,2.10938865975984,[-1870.81197852  1708.42526175 -1060.80227854],[-1440.81197852  8569.42526175  2751.19772146],9114.827336635224,882.0594535791588,6196.514378981234,3597.969509460511,5633.640238490924,,,
235,17195,342984685123023616,30.262500633740142,0.02200026,38.195144329308285,0.021326395,0.9010237027296816,0.02693234,33.455082,4.0981297,-3.8917840309079432,0.029135058,-1.2840104578092628,0.03079692,0.028805096,0.10725165,-0.093434595,-0.002634757,-0.15075363,-0.005421948,-0.040452737,-0.09368059,0.28838208,0.17292225,0.038854714,12,1.0334151,3035.0032,14.791108,525.6544,15.155689,844.5476,14.264225,0.89146423,24.019807467949686,,1.202223,0.00035773806,0,False,1109.8487164882195,0.999990737319269,1,1.0514762923364132,[-757.32383209  689.34207945 -427.82272537],[-327.32383209 7550.34207945 3384.17727463],8280.547218262507,47.77933520644183,5620.917919555599,3279.6660969173627,5120.208420389207,4.0981295488300065,41.90953899263226,0.7314594434143804
236,17201,342984856921712000,30.28538864609017,0.022608366,38.22472052310267,0.022802325,0.5693727122100671,0.026791042,21.252354,5.5791945,-1.779741590640607,0.03129629,-5.287715008964705,0.033758312,0.05406084,-0.031023053,-0.071731195,-0.0027446689,-0.08651173,0.013646599,-0.014304019,-0.016128777,0.21330567,0.16190879,0.05832019,12,1.0342354,2736.7798,14.85868,592.68866,15.155811,459.69952,14.394818,0.760993,51.692815778683176,,1.1968833,0.0003967203,0,False,1756.3188023507792,0.9769997505944804,1,1.2357357676119867,[-1198.92526372  1090.94289256  -676.07510876],[-768.92526372 7951.94289256 3135.92489124],8582.46274394737,349.6948608913044,5822.136480066114,3400.190430207929,5310.376502381953,5.57919439932743,41.94001677889879,0.7319913811334505
237,17278,342986025152807424,30.2417158819028,0.021665866,38.29243901906423,0.02021618,0.6517341882256771,0.026170816,24.90309,7.0165544,-4.473753979946754,0.028310908,-5.405327169380014,0.028564414,0.01677183,0.22718662,0.018926758,0.001616876,-0.19858703,-0.049561374,-0.021597685,-0.03400311,0.2578738,0.17334175,0.044071455,13,1.0701641,3775.2227,14.667963,467.24704,15.095801,1235.4323,14.079614,1.0161877,-45.0429,7.8728623,1.2127178,0.00028759526,0,False,1534.3678727710512,0.999917863061057,1,1.193345327591373,[-1046.8877538    954.49511695  -589.27911184],[-616.8877538  7815.49511695 3222.72088816],8476.346167241127,243.57828418506142,5747.348366952975,3350.6409971167127,5252.583745570082,,,
238,17421,342988773931991936,30.50499935943795,0.021071747,38.287727318816586,0.021336468,0.8732226199991218,0.023942046,36.472347,5.0078278,-4.255269181860243,0.025512388,-2.6402696160341,0.029256674,0.07521593,0.3226291,-0.13946939,0.24137078,-0.09605949,0.30086717,0.35403222,-0.0007389496,-0.039212313,0.21957877,0.0,14,1.0213835,2646.5786,14.344085,722.036,14.62116,554.92944,13.880493,0.7406664,-44.197224,11.776413,1.2070067,0.00041024142,0,False,1145.1833439690392,0.9999933895012209,1,1.1557870988968233,[-784.34063191  709.73185869 -438.78850623],[-354.34063191 7570.73185869 3373.21149377],8295.78772277324,63.01983971717527,5610.157632904622,3305.294794081163,5140.160658918862,,,
239,17429,342989426767021696,30.44924152813477,0.020850826,38.28067513613039,0.02213694,0.3066269573594504,0.02554666,12.002624,3.258856,-1.893175802046732,0.02761879,-2.6525511797668084,0.03307251,0.10750146,0.24649692,-0.03823909,0.13356897,-0.092906706,0.15818356,0.30902788,-0.0036598905,0.13017319,0.2927505,0.0,13,1.0791967,1823.9194,14.404995,637.5992,14.984601,994.7066,13.665606,1.3189955,-79.613846,2.6473205,1.2569344,0.00059527636,0,False,3261.291859696887,0.994767573291367,1,1.7409534780015519,[-2231.83531757  2022.59220593 -1250.62243618],[-1801.83531757  8883.59220593  2561.37756382],9419.42015292727,1186.6522698712051,6374.300298352303,3747.147415604776,5835.465531517137,,,
240,17529,342991694509636864,30.302424011949658,0.041959465,38.298200858132624,0.03855995,0.6495121633988883,0.050206397,12.936841,6.289205,-4.979459591116013,0.055755585,-3.841755070538096,0.055638567,0.012256533,0.19721283,0.004416672,-0.011736715,-0.19368957,-0.061854355,-0.049895104,-0.031409424,0.28144565,0.16858059,0.0,13,0.95220834,1892.6503,16.100079,265.6858,16.489098,298.39224,15.548854,0.9402437,51.00278122404595,,1.20619,0.00057365914,0,False,1539.6170485353402,0.9999910379745788,1,0.9490509582341973,[-1051.41158316   957.02109099  -590.81720551],[-621.41158316 7818.02109099 3221.18279449],8478.421122494772,245.6532394387068,5744.744802703553,3357.2838616003814,5254.538700477299,6.289205024608629,41.98396121166363,0.7327583561731184
241,17586,342992897100593408,30.426503662332777,0.04446401,38.35902161844098,0.038798343,0.6284722401736176,0.049535483,12.687315,3.657745,-3.4788552414910634,0.047619995,-1.1298958840050315,0.056889497,-0.13687754,0.43992078,-0.46803227,0.06853857,-0.3328922,0.22765137,0.061434787,-0.16830015,-0.05369088,0.30081245,0.0,13,1.0117306,1936.7048,15.5552025,294.06757,15.935696,455.80017,15.014721,0.92097473,30.522641548674756,,1.2033008,0.00056061003,0,False,1591.160175545298,0.9999325809107664,1,1.0534972178574944,[-1088.70177598   988.12619674  -608.37962371],[-658.70177598 7849.12619674 3203.62037629],8503.28487099762,270.51698794155527,5749.45946145795,3376.763820193739,5277.029050613543,3.65774500203901,42.108010916939,0.734923431966302
242,17675,342995199202970880,30.025805387440567,0.026718976,38.14810024778594,0.027328411,0.417875427634685,0.031364724,13.323102,4.2126985,-3.404198245766634,0.034614537,-2.481584514420525,0.0382006,0.12795047,0.07936269,-0.107962266,0.08473647,-0.052390162,0.06795075,-0.0062169726,0.09218936,0.24576648,0.2280731,0.078466944,14,1.0464617,2529.0005,15.199243,599.28485,15.489094,580.85004,14.74384,0.74525356,53.63060073073202,,1.1955861,0.00042931433,0,False,2393.0576766868903,0.9996559034005305,1,1.3063232215266658,[-1627.12964664  1490.37243419  -926.26355017],[-1197.12964664  8351.37243419  2885.73644983],8916.614592061396,683.8467090053309,6071.14193612622,3508.8222135013534,5507.759803115171,4.2126983512580605,41.7011366525584,0.7278221364112306
243,17821,342997673104117120,30.17878178536271,0.014440733,38.27925549684474,0.014136523,0.7265735541192693,0.01671933,43.457096,4.9644766,-1.91518085563375,0.019583574,-4.580186676718175,0.02048327,0.0861021,0.08636963,-0.064003795,-0.0826557,-0.013116503,-0.0947779,-0.06580958,-0.11707882,0.17691384,0.20820026,0.111483976,12,1.0538121,4812.764,11.122193,1359.1465,11.677531,2639.9478,10.423087,1.2544441,-20.486809,0.20200072,1.2362534,0.00022559513,0,True,1376.3231462672352,0.9906284039934822,1,2.0934938983882954,[-938.16737101  856.78447612 -529.17648134],[-508.16737101 7717.78447612 3282.82351866],8402.34262283478,169.5747397787145,5701.850908781603,3315.7302622522175,5205.208025959894,,,
244,17840,342997982341758080,30.17018918921132,0.041195553,38.31195476891906,0.035005253,0.7690036611548684,0.045663815,16.840548,4.6851735,-1.1560515373604272,0.053619552,-4.540308024284025,0.051462904,-0.099381335,0.16137692,-0.06555987,0.051499665,-0.081404105,0.009872452,-0.06617363,0.0059908973,0.27545956,0.07544203,0.0836109,12,1.0702059,2232.5752,15.885301,354.97174,16.305956,403.3456,15.304608,1.0013475,32.2035478757495,,1.2108771,0.0004863156,0,True,1300.3839259987758,0.9606544240926644,1,0.9231065085379655,[-886.35031399  809.94934938 -499.36312171],[-456.35031399 7670.94934938 3312.63687829],8368.111054306517,135.34317125045163,5676.557738544922,3299.882732382832,5187.749879349843,4.685173648053112,41.88420102574905,0.7310172124665072
245,18219,343004373253077376,30.315000291946088,0.030169625,38.40367860712303,0.026157055,0.9724700138024944,0.03544136,27.438845,4.9670568,-2.1538694048576854,0.03264042,-4.475767874478265,0.03637671,-0.039606042,0.37373754,-0.38658905,0.043806944,-0.37658656,-0.08101151,-0.3251966,0.06528477,0.3626414,0.33732647,0.0,13,0.97106624,2855.028,14.92979,479.6856,15.256846,686.38043,14.43205,0.8247967,26.852861890630795,,1.2023405,0.00038028913,0,False,1028.3093419918002,0.9974185495028542,1,1.0122198356026975,[-702.51066188  639.95330479 -392.88502194],[-272.51066188 7500.95330479 3419.11497806],8247.963977528205,15.19609447213952,5579.743311662962,3262.498651948835,5123.619511301299,4.96705662131948,42.03760734521515,0.7336946578345569
246,18356,343007053312659072,30.271583351331124,0.082197376,38.482868069476645,0.053196445,0.9840287020870656,0.07734654,12.722337,6.5593414,-2.2411587529759625,0.08452327,-6.164589814132476,0.075003006,-0.3358442,0.48356864,-0.50933325,0.32365993,-0.3459164,0.24725051,-0.2309221,-0.011332573,0.317587,-0.017516524,0.083044976,11,1.0502496,1244.6558,16.581326,162.71167,17.15206,355.43127,15.873688,1.2783718,35.046717918853574,,1.2364526,0.0008723184,0,False,1016.2305203893548,0.9929345072542652,1,0.7523757608852469,[-693.92672485  633.46332547 -387.18779216],[-263.92672485 7494.46332547 3424.81220784],8244.14801612717,11.380133071104865,5573.512935921214,3253.1908993922825,5130.173392493053,6.559341440460822,42.035823057218444,0.7336635161342105
247,18532,343011485718894848,30.21286926495329,0.032626048,38.565983015053774,0.025224734,0.5787913650824152,0.035285503,16.403091,5.320683,-5.014386374305975,0.0384539,-1.779211981696765,0.034386653,-0.16779572,0.3157467,-0.33714786,0.18903565,-0.31226328,0.09895709,-0.11482296,0.16870688,0.23877646,0.113180205,0.0,12,0.9837587,2226.9692,15.145069,423.5234,15.455145,662.28577,14.66511,0.79003525,48.35338535881773,,1.199985,0.0004875398,0,False,1727.7382841701656,0.9999934189963052,1,1.1718405722196783,[-1178.95647204  1079.00397834  -656.42336214],[-748.95647204 7940.00397834 3155.57663786],8576.844576557241,344.0766935011761,5795.203235391015,3374.631647403596,5346.937777389499,5.320682849657434,42.023575289288374,0.7334497522578107
248,18589,343048491157149312,29.915955185766485,0.022522494,38.39735728779459,0.023821259,0.691728954966246,0.028687933,24.112192,5.3125415,-5.069435225017399,0.02876488,-1.5886861063013753,0.035196733,0.15101206,0.26657075,0.08260754,0.12097842,0.006551083,0.08451051,0.26310578,0.019014088,0.29121506,0.3215414,0.0,12,1.0765606,2574.9736,14.585037,630.94775,14.852813,557.2944,14.149759,0.7030535,40.8341569978147,,1.1952338,0.00042164943,0,False,1445.6529437152108,0.999996429502551,1,1.2091811981296408,[-981.87083855  904.60020872 -554.56338905],[-551.87083855 7765.60020872 3257.43661095],8439.194351265858,206.4264682097928,5732.7221732350135,3298.5860445574594,5241.681780649029,5.312541486426457,41.71698941297406,0.7280988192760138
249,18716,343050793259603584,30.01385480846432,0.017366776,38.49777467655848,0.017151834,0.5023338068456029,0.02077618,24.178352,1.5713081,-1.2932360934944458,0.020936951,-0.892496392356398,0.024313008,0.098829046,0.26788628,-0.10998963,0.10465974,-0.14811136,0.11065804,0.17294976,0.08807563,0.14756972,0.3518421,0.02718931,14,1.0692768,4262.2593,13.981421,699.3485,14.430667,1483.053,13.367945,1.0627222,10.901021,4.369826,1.2201129,0.00025473256,0,False,1990.708143414603,0.9891222412090362,1,1.5175028107268145,[-1354.28132001  1245.57244807  -759.86202376],[-924.28132001 8106.57244807 3052.13797624],8711.277692755108,478.5098096990423,5903.500816431393,3410.291434649357,5422.633076416277,,,
250,18834,343052923563385856,29.811737033944983,0.03250324,38.496568425284586,0.03127126,0.625571024971804,0.043562256,14.360391,5.7406464,-4.532151203795925,0.041622844,-3.523439246143144,0.04573132,0.027577667,0.053970627,-0.06431038,-0.1540893,-0.4143335,-0.31424442,-0.38162255,0.28169504,0.50750154,0.39839032,0.0,10,0.9059982,2175.966,15.171341,528.76465,15.456404,529.4934,14.722442,0.73396206,48.86267754449219,,1.1942171,0.0004989674,0,False,1598.5395104338033,0.9999449894343784,1,1.135762752540119,[-1084.26538767  1002.96898601  -611.35124816],[-654.26538767 7863.96898601 3200.64875184],8515.528394824427,282.76051176836154,5782.66526820191,3313.3369196730932,5300.641913553831,5.740646187959211,41.67532202279309,0.7273715861266428
251,19063,343056634415116288,30.071017053646617,0.031894207,38.547621454498206,0.024381965,0.698377229150652,0.03738008,18.68314,2.6484592,-0.8950583916417844,0.031066718,-2.49263048312728,0.03360766,-0.1858103,0.519971,-0.32563543,0.19850999,-0.34377208,0.17429139,0.062355578,0.05436438,0.257053,0.29529333,0.10195077,11,1.1588621,3146.959,14.264344,1088.3484,14.503009,857.01105,13.868283,0.6347256,-20.757153,13.546425,1.1883361,0.0003450112,0,True,1431.8909011626477,0.9644986679971776,1,1.2782950969743339,[-975.02699232  895.78642589 -545.16107369],[-545.02699232 7756.78642589 3266.83892631],8434.276889557941,201.50900650187577,5708.529563042107,3305.2619958326236,5255.9452067644315,,,
252,19264,343065258709283968,29.717195871369164,0.043457743,38.511333840611975,0.03852433,0.5330171048400886,0.048916362,10.896499,6.387701,-4.045623123170895,0.0553198,-4.943243853046539,0.060030207,-0.043304473,0.05695203,-0.07209628,-0.08990396,-0.12044998,-0.021493223,0.100341514,-0.04331734,0.16209285,0.2740965,0.0,12,0.9492893,1658.1892,15.954809,234.6805,16.350359,356.95367,15.401571,0.9487877,63.96635175676525,,1.2044494,0.00065477216,0,False,1876.112400370363,0.9994137000019384,1,1.0460479243718288,[-1270.80630621  1178.87578086  -717.70534639],[-840.80630621 8039.87578086 3094.29465361],8655.704316782323,422.93643372625775,5882.198054846159,3357.4866886246677,5389.642511228029,6.387701170641706,41.60620562171881,0.7261652773607675
253,19658,343071271663492864,29.61025149694412,0.029459136,38.6952836431452,0.019411115,0.7034823230192656,0.032181937,21.859539,5.356378,-2.121089869130857,0.028568575,-4.918512591603012,0.0288587,-0.1846052,0.5095964,-0.29986063,0.24868883,-0.25047773,0.099920996,-0.09810851,0.11675734,0.4263575,0.2407365,0.0,11,1.0631694,2910.4678,14.589384,707.58405,14.872718,810.6679,14.1420965,0.73062134,40.65261512730226,,1.194162,0.00037304524,0,True,1421.4998263326852,0.9776385120177816,1,1.1981653938977213,[-961.7108077   896.59193385 -540.27491408],[-531.7108077  7757.59193385 3271.72508592],8436.061523781065,203.29364072499993,5724.340523485777,3253.232890274166,5274.043549861556,5.356378286369152,41.59819491620648,0.7260254641741698
254,19729,343072920930931456,29.670004837568225,0.049370546,38.740705028523934,0.03628012,0.9491761424689876,0.06184668,15.347244,2.3633728,-2.2766289846207,0.050576754,-0.6344217900783606,0.055578653,-0.14048395,0.57306206,-0.0766674,0.24217206,-0.25744253,-0.02426859,-0.13164443,0.06520934,0.46436703,0.21210884,0.07295337,11,0.99351114,1898.6213,15.888797,450.3329,16.34657,274.00626,15.270965,1.0756044,13.26292999118811,,1.2193393,0.00057185505,0,False,1053.5452328150704,0.9988062488917172,1,0.8537285546198637,[-713.46464126  664.34593549 -399.46244035],[-283.46464126 7525.34593549 3412.53755965],8267.804802229399,35.036919173333445,5603.278606688548,3192.1670889020547,5173.966986764076,2.3633727047042985,41.664775421435934,0.7271875132080651
255,19761,343118207065213952,28.835874141735484,0.0333067,37.96795911489856,0.034680687,0.6053489178146183,0.047469437,12.752393,3.5546455,-2.463484645846873,0.03371657,-2.5625666113669583,0.038798448,-0.29548055,0.5245,-0.22303061,0.05678218,-0.6392617,0.21019287,0.2004352,-0.12488013,-0.02015108,0.33474937,0.0,11,0.96827966,2610.558,14.97228,555.5957,15.3366165,566.97656,14.439263,0.8973532,32.38799849464503,,1.2062138,0.00041590194,0,True,1651.939849186679,0.9970658398483432,1,1.1817603548738709,[-1102.94332841  1043.4588839   -650.85700215],[-672.94332841 7904.4588839  3161.14299785],8539.680791656856,306.9129086007906,5897.527043508417,3247.0031620750615,5253.78846737804,3.5546454447688633,40.67507222738186,0.7099139338543171
